0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,class_label,target_label
0.8676366351883575,-0.912903726092895,-0.7265494112877502,1.680060989058961,-1.7496394285149153,-0.5894540885560116,-0.392664219353008,1.0920178314513271,0.9106816146775556,-1.3641988498966888,1.2710736581365505,3.134664623700194,0.4967391136786582,0.4684868315406757,-1.6419790184178806,1.8221226034528604,2.3219517036439,-0.0415396133601261,0.7346406491526601,0.4537443737266177,-1.065093459500119,1.381289153444927,-0.9147740170425506,-0.450745692671962,-1.5427852099572066,-1.998614146770267,1.500293077182847,0.264497072760165,-0.0060845682715882,-0.218237330902306,0,IN
0.2153628359463292,-1.4490494696599583,-0.5145499492036061,0.6352100727661462,-1.474824512086638,3.3234135467913366,0.2869618998476477,-0.7966906950010226,-1.997701757155188,0.3438687017632026,-1.0998563074120238,0.7187658248793792,-1.2782614004555826,-0.8348397882884816,0.8185625810635371,-1.9929088295607844,-1.273349819741041,0.1777784863573376,0.3977767030423327,-0.7622725151830474,0.3782669519714788,-1.878082677637957,0.986317277005615,0.4982650658965611,-0.3992356397220358,0.2072959526294544,0.7636219426186088,0.4069089776948232,-0.7004810548972,-1.0136190287490914,1,IN
-0.1150691998264948,0.1720950360265336,0.0941322592029408,-1.3311968145289332,-0.3271142188442819,-0.8584369998175313,-1.25086100465766,0.7135983136112938,-0.3376153078205204,-0.6131600578173515,0.4013325683197523,-1.9344464851276044,0.1930279426026956,0.5022941114875763,0.7825214785625593,-1.1783568638856574,1.168318183033678,-0.1459396767842068,-0.3842437212964396,-0.9308886190351392,-2.4081439790590053,1.503788828300732,-0.3912682847171659,-0.238651904215483,0.9371676939807784,0.1668560205505468,-0.4124935633944738,0.0206366104994245,2.03946609772732,-0.5386226427221872,0,IN
1.101001564502015,0.9082505351569023,-0.3997428391153187,1.028600123178429,-1.1178715886380024,0.8122866733933457,0.3673562812722571,0.3569238606909344,-2.679995998564217,1.1695221280094534,1.3208292731605291,0.2217198784699587,-0.0245510238314639,-0.381192826112662,-0.8774376150483812,-1.0436996035887829,0.8484813888223482,0.3808035186600562,-0.6447855679149392,-1.252033802401353,0.4079946405492409,-0.2102350872782711,0.9939460595537236,-2.943765758906909,0.0903271907503754,1.112123727523044,-0.1459388460024258,0.2489434097393185,0.6122743059755686,0.4262245263510552,0,IN
1.41808463942728,0.582889187950596,-1.4003953668783296,0.6141881129000097,-2.286421304150549,3.798578376943567,-0.0026486746269528,2.242727998026454,-4.202910381171863,0.8767028339889013,-1.838523936639052,0.8453084518224111,-2.2716301555001337,1.0562069875761777,-1.2323360059288988,-2.3073626656399564,-0.5495658194043149,0.0306428800587386,0.1486132090666343,-1.699958764886392,2.993055151821491,-1.54783073787029,-0.2850660714522718,-1.5258507633201508,-1.2981295223665774,-0.838902194977517,0.9183126448720362,-1.9550957418913324,2.297982819605433,0.5435565161045086,1,IN
0.6047066768764057,-2.117720916127528,-1.4141636706150915,1.448936462683175,-0.0269667990418651,3.0341750890242807,-0.6078476371417749,1.5120121112362646,-3.007632754971078,1.1311341076640653,-2.331718408035956,2.778171825264081,-3.381093690273296,0.5809893257387344,-0.0166073337515805,-1.6413344796889182,-1.722641032449477,0.4396512971331937,0.3522917979383095,0.2124426897878336,-0.7428975580494097,-1.850753391457775,-1.9412731629573687,0.0535616063896245,-1.5645215923126174,1.6448247862734522,0.7871121248397307,-0.2579963369824919,0.0866083013049691,-0.2619560806777022,1,IN
-0.3255286405498633,-1.0568629071438564,-0.4038056649255215,-0.0678318555158084,0.2453410939576991,0.1188728014854427,-0.3188162902950032,0.9330210153636718,-0.8907750343617415,-0.4439896395565637,-2.853858329040825,-0.4902287401785689,0.6172465746386486,-0.2927285792415282,1.3635182004477946,0.3863579055954823,0.159583961531902,0.7987414990459464,-1.2243559492136027,0.5958264501554982,0.2281228299623836,0.1022600557168842,0.4384646750978997,-0.2248339209610778,-0.5503532524180839,-0.0867576588581345,-0.8382865033836936,-1.3292610988860518,-0.5964162122890494,-0.2123765009313306,0,IN
-0.1233099359420929,-0.0025398677825376,0.1503140781803633,1.7405343917630636,-0.5528656593156556,2.174464037407476,-0.6529421856041212,0.7437781031357655,-3.801633043179524,-0.6993134739117375,-1.476827184275916,1.5927511957359108,-2.08513390842286,-1.555992314818237,0.0196592055021309,-1.539314972224184,1.0717334695008622,-1.1105076335727455,1.049084369769352,0.009394877374126,0.9812379791601892,-1.8719170744260416,-1.8263792220931647,-1.911932863119956,-1.6025856256401505,2.7545493983363976,2.269791048345307,-0.665770617483489,1.6522255374400947,0.1535280618048931,1,IN
0.9090622284473634,1.275730154983353,-0.83852952720704,0.0819777847261091,1.4560555321637665,1.0935514145191294,-1.041081259308479,-0.8155569611281714,0.7900850055694052,-0.0700772946807377,-0.9908728544930364,0.6084622504391233,0.254545034545017,0.4332015695750991,0.154048019785523,-1.4086641584514508,1.7849316174496748,-0.8646305823191963,2.480770459234121,0.8332092331356158,-1.2307881243600287,-0.6995771895361782,0.5912918321212429,-1.1969514675698931,-0.3870969555334399,0.4786463931386709,0.7038415095708485,-1.2515314749197262,-2.016613650989622,0.3502550219153747,0,IN
1.468845589491244,0.9019147838016016,-0.4754165928722422,2.616197412770787,-0.5870824841095403,2.323255382885796,-1.556057069726258,1.5398533812498243,-3.164410975340162,1.846776929614731,-2.448982287940919,-0.822429934767319,-0.9014867351253338,0.2573921381418366,0.1402182328998844,-2.354753096273495,0.1773564650146404,-0.2110470646393404,-0.3877382319099215,0.6970995505890436,-0.1106740030020203,-1.6410971783595516,-0.3157599187950832,-1.3619992251158095,0.1476004740483854,-0.8616932027039282,0.0113191063915749,1.543528850280906,2.407221136144116,0.3754312724518213,1,IN
